,seed,n_doc,k,mean_max_envies,better_off,worse_off,max_dual_1,max_dual_2
250,8,60,15,0.0183773575937177,60.0,21.666666666666668,2.503121013714768e-16,20.88717680097735
251,8,60,20,0.019887538085645754,60.0,23.333333333333332,0.23986732553636878,19.235171768530996
252,8,70,1,0.005360732654422425,62.857142857142854,22.857142857142858,1.174212002427337e-14,75.9001129028932
253,8,70,3,0.009827038968784573,62.857142857142854,22.857142857142858,5.43875174639022e-16,41.399424252736125
254,8,70,5,0.012240680082717262,62.857142857142854,22.857142857142858,4.140547998361718e-16,33.241296163403995
255,8,70,10,0.01569936601840138,62.857142857142854,22.857142857142858,5.521752675216517e-16,25.913774700048453
256,8,70,15,0.01778825667971815,62.857142857142854,22.857142857142858,2.470341004251366e-16,22.87376829249685
257,8,70,20,0.01928664607757045,62.857142857142854,22.857142857142858,0.0775655154659575,21.09669924179994
258,8,80,1,0.00519908080589909,65.0,25.0,1.022822954793861e-14,80.75767328959208
259,8,80,3,0.009531715206238378,65.0,25.0,1.7378523256426795e-15,44.04965043397782
260,8,80,5,0.011871376020019583,65.0,25.0,7.761772384844215e-16,35.368331381201564
261,8,80,10,0.015227971975200844,65.0,25.0,3.025823962290326e-16,27.571887826620266
262,8,80,15,0.017246940510752422,65.0,25.0,4.54552825693745e-16,24.33722787457816
263,8,80,20,0.018704934361855448,65.0,25.0,1.1234266728647267e-06,22.4464993985413
264,8,90,1,0.005039375235316294,62.22222222222222,31.11111111111111,7.939276130889878e-15,83.07978744959362
265,8,90,3,0.009238233077646036,62.22222222222222,31.11111111111111,1.5049933125946345e-15,45.31623864925636
266,8,90,5,0.011503508983142096,62.22222222222222,31.11111111111111,7.514669777759328e-16,36.38559525063305
267,8,90,10,0.014760679369491481,62.22222222222222,31.11111111111111,2.4795114622198213e-16,28.365051640674995
268,8,90,15,0.016720121963393855,62.22222222222222,31.11111111111111,2.0512410195272106e-16,25.037989615706802
269,8,90,20,0.01812919419534603,62.22222222222222,31.11111111111111,3.68604206665107e-16,23.091885226941738
270,9,50,1,0.007468534469717403,60.0,6.0,9.290983622802429e-15,54.52010410506603
271,9,50,3,0.014070845558150349,60.0,6.0,4.99506340846801e-16,29.73710669592971
272,9,50,5,0.017425219156512312,60.0,6.0,7.398079464504086e-16,23.876496765381788
273,9,50,10,0.022477535700102594,60.0,6.0,5.246665652377558e-16,18.61355586828045
274,9,50,15,0.027293649170093134,60.0,6.0,4.3224985998944465e-16,16.42954712224589
275,9,50,20,0.029068801728955523,60.0,6.0,0.19876944972994104,15.166363864063719
276,9,60,1,0.0063846087723518664,66.66666666666666,16.666666666666664,1.056902782979101e-14,63.7261306965565
277,9,60,3,0.011705888495798674,66.66666666666666,16.666666666666664,9.915904653542645e-16,34.759832002300335
278,9,60,5,0.014579644748055476,66.66666666666666,16.666666666666664,3.655686712655736e-16,27.90929072433281
279,9,60,10,0.018689784908083488,66.66666666666666,16.666666666666664,5.269869855679152e-16,21.75781189883001
280,9,60,15,0.021185169551952255,66.66666666666666,16.666666666666664,4.3285708385548774e-16,19.20446782265222
281,9,60,20,0.02295795294864494,66.66666666666666,16.666666666666664,0.2671098444037505,17.715958365688795
282,9,70,1,0.005810845358701916,64.28571428571429,21.428571428571427,9.639278701523157e-15,69.51922990513364
283,9,70,3,0.010653932690920458,64.28571428571429,21.428571428571427,1.0159212489899312e-15,37.91947344644638
284,9,70,5,0.01326815758493794,64.28571428571429,21.428571428571427,7.370995918454361e-16,30.446994688588575
285,9,70,10,0.017016568615288535,64.28571428571429,21.428571428571427,5.194499605386393e-16,23.735269872544794
286,9,70,15,0.019283549599616295,64.28571428571429,21.428571428571427,4.2496895708847604e-16,20.9507679824983
